chr20:48918663-48921063,ENSG00000124198.8$ARFGEF2$chr20$47538427$+,0.39
chr20:49044263-49045863,ENSG00000124207.12$CSE1L$chr20$47662849$+,0.5
chr20:50154063-50156263,ENSG00000124208.16$TMEM189-UBE2V1$chr20$48770174$-,0.49
chr20:49220063-49222263,ENSG00000124214.15$STAU1$chr20$47804904$-,0.53
chr20:58263544-58265144,ENSG00000124224.12$PPP4R1L$chr20$56884495$-,0.38
chr20:58277144-58278744,ENSG00000124224.12$PPP4R1L$chr20$56884495$-,0.45
chr20:49923063-49925263,ENSG00000124226.7$RNF114$chr20$48552948$+,0.43
chr20:50070063-50072063,ENSG00000124226.7$RNF114$chr20$48552948$+,0.37
chr20:49220063-49222263,ENSG00000124228.10$DDX27$chr20$47835884$+,0.42
chr20:45292560-45294560,ENSG00000124232.6$RBPJL$chr20$43935491$+,0.5
chr20:45137959-45139359,ENSG00000124233.10$SEMG1$chr20$43835638$+,0.5
chr20:45156959-45159359,ENSG00000124233.10$SEMG1$chr20$43835638$+,0.61
chr20:45162759-45164359,ENSG00000124233.10$SEMG1$chr20$43835638$+,0.64
chr20:45292560-45294560,ENSG00000124233.10$SEMG1$chr20$43835638$+,0.36
chr20:50789663-50791863,ENSG00000124243.13$BCAS4$chr20$49411431$+,0.66
chr20:45498960-45500760,ENSG00000124251.6$TP53TG5$chr20$44036529$-,0.43
chr20:57555944-57557944,ENSG00000124253.9$PCK1$chr20$56136136$+,0.6
chr20:57632744-57635144,ENSG00000124253.9$PCK1$chr20$56136136$+,0.52
chr20:57632744-57635144,ENSG00000124256.10$ZBP1$chr20$56195632$-,0.71
chr20:45932161-45933961,ENSG00000124257.6$NEURL2$chr20$44519926$-,0.52
chr5:7894087-7895287,ENSG00000124279.7$FASTKD3$chr5$7869150$-,0.39
chr2:70964270-70965870,ENSG00000124357.8$NAGK$chr2$71291474$+,0.41
chr2:71155870-71157870,ENSG00000124370.6$MCEE$chr2$71357369$-,0.5
chr2:71215070-71215670,ENSG00000124374.8$PAIP2B$chr2$71454213$-,0.35
chr2:71155870-71157870,ENSG00000124383.4$MPHOSPH10$chr2$71357444$+,0.55
chr4:42657783-42659983,ENSG00000124406.12$ATP8A1$chr4$42659122$-,0.35
chr4:42675383-42677183,ENSG00000124406.12$ATP8A1$chr4$42659122$-,0.47
chr19:46158743-46160943,ENSG00000124440.11$HIF3A$chr19$46800303$+,0.43
chr19:46323943-46324743,ENSG00000124440.11$HIF3A$chr19$46800303$+,0.54
chr19:43620048-43622448,ENSG00000124444.11$ZNF576$chr19$44100544$+,0.38
chr19:43620048-43622448,ENSG00000124449.6$IRGC$chr19$44220162$+,0.48
chr19:43454048-43456448,ENSG00000124466.8$LYPD3$chr19$43969812$-,0.54
chr6:24359572-24361372,ENSG00000124532.10$MRS2$chr6$24403153$+,0.4
chr6:26492172-26494572,ENSG00000124557.8$BTN1A1$chr6$26501449$+,0.42
chr6:26496972-26497972,ENSG00000124557.8$BTN1A1$chr6$26501449$+,0.64
chr6:34793023-34794823,ENSG00000124562.5$SNRPC$chr6$34725183$+,0.37
chr6:25752972-25754972,ENSG00000124568.6$SLC17A1$chr6$25832287$-,0.42
chr6:25756172-25758372,ENSG00000124568.6$SLC17A1$chr6$25832287$-,0.6
chr6:26005572-26007972,ENSG00000124610.3$HIST1H1A$chr6$26018040$-,0.51
chr6:39937461-39939661,ENSG00000124615.13$MOCS1$chr6$39902290$-,0.58
chr6:27091421-27093021,ENSG00000124635.7$HIST1H2BJ$chr6$27100541$-,0.37
chr6:41919062-41920662,ENSG00000124641.10$MED20$chr6$41888877$-,0.38
chr6:27828622-27830622,ENSG00000124657.1$OR2B6$chr6$27925019$+,0.36
chr6:28081622-28083822,ENSG00000124657.1$OR2B6$chr6$27925019$+,0.39
chr6:34465023-34467223,ENSG00000124664.6$SPDEF$chr6$34524110$-,0.44
chr6:43634663-43635863,ENSG00000124688.9$MAD2L1BP$chr6$43597277$+,0.58
chr6:26005572-26007972,ENSG00000124693.2$HIST1H3B$chr6$26032288$-,0.47
chr6:38695424-38696824,ENSG00000124721.13$DNAH8$chr6$38683117$+,0.48
chr6:38695424-38696824,ENSG00000124767.6$GLO1$chr6$38670917$-,0.45
chr6:7182767-7185167,ENSG00000124782.15$RREB1$chr6$7107830$+,0.5
chr6:5004366-5005166,ENSG00000124787.9$RPP40$chr6$5004297$-,0.35
chr6:17696369-17696569,ENSG00000124789.7$NUP153$chr6$17706656$-,0.57
chr4:73850083-73850683,ENSG00000124875.5$CXCL6$chr4$74702214$+,0.4
chr11:62080728-62082528,ENSG00000124939.4$SCGB2A1$chr11$61976140$+,0.39
chr11:62322128-62323328,ENSG00000124939.4$SCGB2A1$chr11$61976140$+,0.4
chr11:62336528-62337328,ENSG00000124939.4$SCGB2A1$chr11$61976140$+,0.4
chr16:58651096-58653496,ENSG00000125107.12$CNOT1$chr16$58663790$-,0.38
chr16:67227897-67229697,ENSG00000125122.10$LRRC29$chr16$67260951$-,0.36
chr16:58739096-58740496,ENSG00000125166.8$GOT2$chr16$58768261$-,0.69
chr12:130420255-130421055,ENSG00000125207.3$PIWIL1$chr12$130822432$+,0.41
chr13:99618746-99620746,ENSG00000125246.11$CLYBL$chr13$100258919$+,0.4
chr13:100675546-100676546,ENSG00000125247.11$TMTC4$chr13$101327347$-,0.48
chr13:97413346-97415346,ENSG00000125249.6$RAP2A$chr13$98086476$+,0.4
chr13:97455146-97457146,ENSG00000125249.6$RAP2A$chr13$98086476$+,0.35
chr13:106553652-106554452,ENSG00000125266.6$EFNB2$chr13$107187462$-,0.41
chr13:106555252-106556652,ENSG00000125266.6$EFNB2$chr13$107187462$-,0.41
chr13:99499146-99500946,ENSG00000125304.8$TM9SF2$chr13$100153671$+,0.38
chr17:44137232-44139632,ENSG00000125319.10$C17orf53$chr17$42219274$+,0.5
chrX:119868237-119870437,ENSG00000125352.4$RNF113A$chrX$119005791$-,0.55
chrX:119940637-119942837,ENSG00000125352.4$RNF113A$chrX$119005791$-,0.36
chrX:119868237-119870437,ENSG00000125356.6$NDUFA1$chrX$119005450$+,0.44
chrX:119940637-119942837,ENSG00000125356.6$NDUFA1$chrX$119005450$+,0.35
chrX:11257880-11258280,ENSG00000125363.10$AMELX$chrX$11311533$+,0.51
chr14:50313082-50314682,ENSG00000125375.10$ATP5S$chr14$50779044$+,0.37
chr14:53853682-53855482,ENSG00000125378.11$BMP4$chr14$54425479$-,0.46
chr14:52337882-52339482,ENSG00000125384.6$PTGER2$chr14$52781023$+,0.35
chr4:2614073-2615473,ENSG00000125386.10$FAM193A$chr4$2626988$+,0.54
chr17:15345483-15347083,ENSG00000125409.8$TEKT3$chr17$15244958$-,0.62
chr17:8199082-8200282,ENSG00000125434.6$SLC25A35$chr17$8198661$-,0.35
chr17:8249682-8251882,ENSG00000125434.6$SLC25A35$chr17$8198661$-,0.43
chr17:8287082-8288282,ENSG00000125434.6$SLC25A35$chr17$8198661$-,0.59
chr17:75108105-75109505,ENSG00000125449.2$ARMC7$chr17$73106047$+,0.45
chr19:54191949-54194145,ENSG00000125505.12$MBOAT7$chr19$54693733$-,0.55
chr20:63817847-63820247,ENSG00000125520.9$SLC2A4RG$chr20$62371214$+,0.51
chr2:112808223-112810423,ENSG00000125538.7$IL1B$chr2$113594480$-,0.36
chr2:112732623-112735023,ENSG00000125571.5$IL37$chr2$113670548$+,0.4
chr2:112808223-112810423,ENSG00000125571.5$IL37$chr2$113670548$+,0.4
chr2:112896223-112898223,ENSG00000125571.5$IL37$chr2$113670548$+,0.67
chr2:112901623-112902423,ENSG00000125571.5$IL37$chr2$113670548$+,0.54
chr2:113205823-113207423,ENSG00000125637.11$PSD4$chr2$113914902$+,0.53
chr19:6371389-6372789,ENSG00000125648.10$SLC25A23$chr19$6465214$-,0.38
chr19:6390589-6392589,ENSG00000125648.10$SLC25A23$chr19$6465214$-,0.38
chr19:6425189-6427189,ENSG00000125648.10$SLC25A23$chr19$6465214$-,0.53
chr19:6457389-6459789,ENSG00000125648.10$SLC25A23$chr19$6465214$-,0.73
chr19:6371389-6372789,ENSG00000125650.4$PSPN$chr19$6379069$-,0.62
chr19:6390589-6392589,ENSG00000125650.4$PSPN$chr19$6379069$-,0.46
chr19:6390589-6392589,ENSG00000125651.9$GTF2F1$chr19$6393992$-,0.47
chr19:6390589-6392589,ENSG00000125652.3$ALKBH7$chr19$6372444$+,0.61
chr19:6425189-6427189,ENSG00000125652.3$ALKBH7$chr19$6372444$+,0.57
chr19:6457389-6459789,ENSG00000125652.3$ALKBH7$chr19$6372444$+,0.48
chr19:6371389-6372789,ENSG00000125656.4$CLPP$chr19$6361463$+,0.52
chr19:6390589-6392589,ENSG00000125656.4$CLPP$chr19$6361463$+,0.42
chr17:63739240-63741040,ENSG00000125695.12$RP11-51F16.8$chr17$61829457$-,0.54
chr19:45468542-45469142,ENSG00000125740.9$FOSB$chr19$45971253$+,0.37
chr19:45606742-45607942,ENSG00000125741.4$OPA3$chr19$46105470$-,0.63
chr19:45680342-45682342,ENSG00000125743.6$SNRPD2$chr19$46195827$-,0.62
chr19:45693342-45695742,ENSG00000125743.6$SNRPD2$chr19$46195827$-,0.54
chr19:45606742-45607942,ENSG00000125746.10$EML2$chr19$46148887$-,0.37
chr19:45468542-45469142,ENSG00000125753.9$VASP$chr19$46009837$+,0.4
chr19:45808942-45811142,ENSG00000125755.14$SYMPK$chr19$46366548$-,0.61
chr19:45903342-45903942,ENSG00000125755.14$SYMPK$chr19$46366548$-,0.47
chr20:1244756-1246156,ENSG00000125775.10$SDCBP2$chr20$1309883$-,0.56
chr20:1312356-1314356,ENSG00000125775.10$SDCBP2$chr20$1309883$-,0.55
chr20:3886953-3888753,ENSG00000125779.17$PANK2$chr20$3869486$+,0.51
chr20:3913953-3914953,ENSG00000125779.17$PANK2$chr20$3869486$+,0.4
chr20:3059554-3060154,ENSG00000125787.7$GNRH2$chr20$3024268$+,0.5
chr20:288359-290159,ENSG00000125788.5$DEFB126$chr20$123010$+,0.39
chr20:23355563-23357563,ENSG00000125812.11$GZF1$chr20$23342787$+,0.53
chr20:3768753-3770553,ENSG00000125817.7$CENPB$chr20$3767337$-,0.35
chr20:1116757-1118357,ENSG00000125818.13$PSMF1$chr20$1093906$+,0.6
chr20:18565956-18566756,ENSG00000125821.7$DTD1$chr20$18568537$+,0.54
chr20:2099954-2101554,ENSG00000125834.8$STK35$chr20$2082257$+,0.37
chr20:348356-349956,ENSG00000125841.8$NRSN2$chr20$327426$+,0.57
chr20:6682953-6684353,ENSG00000125845.6$BMP2$chr20$6748311$+,0.43
chr20:6717553-6719753,ENSG00000125845.6$BMP2$chr20$6748311$+,0.56
chr20:18289156-18291156,ENSG00000125846.11$ZNF133$chr20$18269121$+,0.49
chr20:18104156-18104556,ENSG00000125850.6$OVOL2$chr20$18039832$-,0.51
chr20:18142156-18143156,ENSG00000125850.6$OVOL2$chr20$18039832$-,0.5
chr20:17532955-17534955,ENSG00000125864.7$BFSP1$chr20$17549865$-,0.43
chr20:454756-455556,ENSG00000125875.9$TBC1D20$chr20$443197$-,0.57
chr20:471756-471956,ENSG00000125875.9$TBC1D20$chr20$443197$-,0.62
chr20:472556-474756,ENSG00000125875.9$TBC1D20$chr20$443197$-,0.52
chr20:475556-477356,ENSG00000125875.9$TBC1D20$chr20$443197$-,0.35
chr20:3202154-3203554,ENSG00000125877.8$ITPA$chr20$3189514$+,0.54
chr20:3210354-3212154,ENSG00000125877.8$ITPA$chr20$3189514$+,0.47
chr20:3218154-3219154,ENSG00000125877.8$ITPA$chr20$3189514$+,0.47
chr20:16728955-16729955,ENSG00000125879.4$OTOR$chr20$16729003$+,0.59
chr20:1116757-1118357,ENSG00000125895.5$TMEM74B$chr20$1166059$-,0.59
chr20:1244756-1246156,ENSG00000125895.5$TMEM74B$chr20$1166059$-,0.55
chr20:1312356-1314356,ENSG00000125895.5$TMEM74B$chr20$1166059$-,0.51
chr20:10962952-10964552,ENSG00000125899.6$C20orf187$chr20$11008408$+,0.51
chr20:10965152-10966752,ENSG00000125899.6$C20orf187$chr20$11008408$+,0.46
chr20:11008352-11009352,ENSG00000125899.6$C20orf187$chr20$11008408$+,0.6
chr20:288359-290159,ENSG00000125903.4$DEFB129$chr20$207899$+,0.46
chr20:33661794-33663994,ENSG00000125967.12$NECAB3$chr20$32262269$-,0.38
chr20:33717994-33719794,ENSG00000125967.12$NECAB3$chr20$32262269$-,0.37
chr20:35542451-35543851,ENSG00000125975.9$C20orf173$chr20$34117481$-,0.72
chr20:35571470-35571870,ENSG00000125975.9$C20orf173$chr20$34117481$-,0.72
chr20:35574678-35577078,ENSG00000125975.9$C20orf173$chr20$34117481$-,0.57
chr20:35595278-35596478,ENSG00000125975.9$C20orf173$chr20$34117481$-,0.49
chr20:35613878-35615878,ENSG00000125975.9$C20orf173$chr20$34117481$-,0.53
chr20:35542451-35543851,ENSG00000125991.14$ERGIC3$chr20$34129770$+,0.49
chr20:32181397-32183197,ENSG00000126003.6$PLAGL2$chr20$30795594$-,0.44
chr20:32223397-32224797,ENSG00000126003.6$PLAGL2$chr20$30795594$-,0.4
chrX:53233218-53234018,ENSG00000126012.7$KDM5C$chrX$53254604$-,0.54
chr1:44959128-44959528,ENSG00000126088.8$UROD$chr1$45477819$+,0.44
chr1:44984328-44985928,ENSG00000126088.8$UROD$chr1$45477819$+,0.57
chr1:45008128-45010328,ENSG00000126088.8$UROD$chr1$45477819$+,0.52
chr1:45032928-45034528,ENSG00000126088.8$UROD$chr1$45477819$+,0.43
chr13:112588486-112589886,ENSG00000126216.8$TUBGCP3$chr13$113242481$-,0.37
chr13:113109286-113111486,ENSG00000126218.7$F10$chr13$113777128$+,0.4
chr13:113109286-113111486,ENSG00000126231.9$PROZ$chr13$113812968$+,0.63
chr19:35701498-35702498,ENSG00000126246.5$IGFLR1$chr19$36233354$-,0.37
chr19:35746099-35748499,ENSG00000126246.5$IGFLR1$chr19$36233354$-,0.51
chr19:35748899-35751099,ENSG00000126246.5$IGFLR1$chr19$36233354$-,0.47
chr19:35395098-35397298,ENSG00000126251.5$GPR42$chr19$35861831$+,0.64
chr19:35613098-35614298,ENSG00000126254.7$RBM42$chr19$36119932$+,0.4
chr19:35878098-35880498,ENSG00000126259.15$KIRREL2$chr19$36346763$+,0.36
chr19:35395098-35397298,ENSG00000126262.4$FFAR2$chr19$35934809$+,0.47
chr19:35613098-35614298,ENSG00000126262.4$FFAR2$chr19$35934809$+,0.35
chr19:35669098-35670298,ENSG00000126267.4$COX6B1$chr19$36139125$+,0.35
chr17:41486748-41487748,ENSG00000126337.9$KRT36$chr17$39648798$-,0.42
chr17:39978147-39980347,ENSG00000126351.8$THRA$chr17$38214543$+,0.38
chr17:40054747-40055547,ENSG00000126351.8$THRA$chr17$38214543$+,0.51
chr17:40138147-40139747,ENSG00000126351.8$THRA$chr17$38214543$+,0.46
chr17:39978147-39980347,ENSG00000126368.5$NR1D1$chr17$38256978$-,0.39
chr17:40054747-40055547,ENSG00000126368.5$NR1D1$chr17$38256978$-,0.64
chr17:40138147-40139747,ENSG00000126368.5$NR1D1$chr17$38256978$-,0.57
chr11:64303128-64304528,ENSG00000126432.9$PRDX5$chr11$64085560$+,0.57
chr19:49700143-49701743,ENSG00000126453.5$BCL2L12$chr19$50168823$+,0.4
chr19:49700143-49701743,ENSG00000126467.6$TSKS$chr19$50266587$-,0.35
chr7:66015213-66016813,ENSG00000126522.12$ASL$chr7$65540785$+,0.42
chr7:66076413-66078813,ENSG00000126522.12$ASL$chr7$65540785$+,0.44
chr7:66969413-66971213,ENSG00000126524.5$SBDS$chr7$66460588$-,0.36
chr7:66974613-66976213,ENSG00000126524.5$SBDS$chr7$66460588$-,0.46
chr17:42276982-42279382,ENSG00000126561.12$STAT5A$chr17$40439565$+,0.45
chr17:42773982-42776382,ENSG00000126562.12$WNK4$chr17$40932696$+,0.69
chr17:42798782-42799582,ENSG00000126562.12$WNK4$chr17$40932696$+,0.79
chr17:42804582-42806182,ENSG00000126562.12$WNK4$chr17$40932696$+,0.76
chr17:42773982-42776382,ENSG00000126581.8$BECN1$chr17$40985367$-,0.35
chr17:42804582-42806182,ENSG00000126581.8$BECN1$chr17$40985367$-,0.37
chr16:4251999-4253399,ENSG00000126603.4$GLIS2$chr16$4364762$+,0.36
chr16:4269599-4271599,ENSG00000126603.4$GLIS2$chr16$4364762$+,0.53
chr12:6660634-6662634,ENSG00000126746.13$ZNF384$chr12$6798738$-,0.38
chr12:6724834-6726234,ENSG00000126746.13$ZNF384$chr12$6798738$-,0.36
chrX:47524001-47524601,ENSG00000126759.8$CFP$chrX$47489704$-,0.4
chr14:55412082-55414082,ENSG00000126775.8$ATG14$chr14$55878576$-,0.36
chr14:64538282-64539882,ENSG00000126803.8$HSPA2$chr14$65002623$+,0.65
chr14:64554282-64555282,ENSG00000126803.8$HSPA2$chr14$65002623$+,0.51
chr14:64625082-64626882,ENSG00000126803.8$HSPA2$chr14$65002623$+,0.37
chr14:64538282-64539882,ENSG00000126804.9$ZBTB1$chr14$64970430$+,0.37
chr12:9108604-9110204,ENSG00000126838.5$PZP$chr12$9360966$-,0.37
chr12:9190404-9190604,ENSG00000126838.5$PZP$chr12$9360966$-,0.72
chr17:32146981-32149381,ENSG00000126858.12$RHOT1$chr17$30469473$+,0.39
chr9:131084813-131086013,ENSG00000126878.8$AIF1L$chr9$133971863$+,0.38
chr9:131084813-131086013,ENSG00000126883.12$NUP214$chr9$134000948$+,0.42
chrX:154516676-154518676,ENSG00000126903.11$SLC10A3$chrX$153719016$-,0.4
chrX:64973520-64975520,ENSG00000126970.11$ZC4H2$chrX$64254593$-,0.39
chrX:65058720-65058920,ENSG00000126970.11$ZC4H2$chrX$64254593$-,0.47
chr5:179559999-179561599,ENSG00000127022.10$CANX$chr5$179105629$+,0.38
chr1:192584270-192585470,ENSG00000127074.10$RGS13$chr1$192605275$+,0.57
chr1:192668270-192669070,ENSG00000127074.10$RGS13$chr1$192605275$+,0.55
chr9:92670918-92672118,ENSG00000127080.5$IPPK$chr9$95432547$-,0.47
chr9:92878118-92878918,ENSG00000127081.9$ZNF484$chr9$95640304$-,0.42
chr1:42042929-42044929,ENSG00000127124.9$HIVEP3$chr1$42501596$-,0.53
chr1:42442329-42443529,ENSG00000127125.7$PPCS$chr1$42921788$+,0.46
chr1:42457329-42459129,ENSG00000127125.7$PPCS$chr1$42921788$+,0.47
chr1:41451929-41452929,ENSG00000127129.5$EDN2$chr1$41950344$-,0.41
chr5:86618583-86620583,ENSG00000127184.6$COX7C$chr5$85913721$+,0.36
chr12:69779620-69780620,ENSG00000127328.17$RAB3IP$chr12$70132461$+,0.4
chr12:70608820-70611020,ENSG00000127329.10$PTPRB$chr12$71031220$-,0.5
chr12:67614020-67615820,ENSG00000127334.10$DYRK2$chr12$68042118$+,0.4
chr12:67633620-67635420,ENSG00000127334.10$DYRK2$chr12$68042118$+,0.45
chr12:69420620-69420820,ENSG00000127337.2$YEATS4$chr12$69753483$+,0.36
chr7:150299511-150300511,ENSG00000127399.10$LRRC61$chr7$150019728$+,0.51
chr4:976412-977612,ENSG00000127415.8$IDUA$chr4$980785$+,0.43
chr4:984212-986612,ENSG00000127415.8$IDUA$chr4$980785$+,0.39
chr4:933012-935212,ENSG00000127419.12$TMEM175$chr4$926175$+,0.44
chr1:25841109-25841509,ENSG00000127423.6$AUNIP$chr1$26185903$-,0.44
chr19:9819124-9820924,ENSG00000127445.9$PIN1$chr19$9945933$+,0.38
chr19:9825724-9827324,ENSG00000127445.9$PIN1$chr19$9945933$+,0.54
chr19:9786124-9787124,ENSG00000127452.4$FBXL12$chr19$9938492$-,0.48
chr19:9793124-9794324,ENSG00000127452.4$FBXL12$chr19$9938492$-,0.5
chr19:9816524-9818324,ENSG00000127452.4$FBXL12$chr19$9938492$-,0.43
chr19:9819124-9820924,ENSG00000127452.4$FBXL12$chr19$9938492$-,0.54
chr1:19249306-19250906,ENSG00000127463.9$EMC1$chr1$19578046$-,0.4
chr1:19154906-19155306,ENSG00000127481.10$UBR4$chr1$19536770$-,0.41
chr19:16830189-16831989,ENSG00000127511.5$SIN3B$chr19$16940211$+,0.4
chr19:16496789-16499189,ENSG00000127527.9$EPS15L1$chr19$16582896$-,0.44
chr19:16828389-16829789,ENSG00000127533.3$F2RL3$chr19$16999671$+,0.5
chr19:16830189-16831989,ENSG00000127533.3$F2RL3$chr19$16999671$+,0.5
chr19:16955990-16958190,ENSG00000127533.3$F2RL3$chr19$16999671$+,0.6
chr16:1898799-1900999,ENSG00000127554.12$GFER$chr16$2034208$+,0.58
chr16:1958199-1959599,ENSG00000127554.12$GFER$chr16$2034208$+,0.65
chr16:1969999-1971599,ENSG00000127554.12$GFER$chr16$2034208$+,0.67
chr16:2010199-2012399,ENSG00000127554.12$GFER$chr16$2034208$+,0.72
chr16:2018999-2021199,ENSG00000127554.12$GFER$chr16$2034208$+,0.69
chr16:2048599-2049799,ENSG00000127554.12$GFER$chr16$2034208$+,0.63
chr16:808200-809800,ENSG00000127586.12$CHTF18$chr16$838046$+,0.39
chr16:808200-809800,ENSG00000127588.4$GNG13$chr16$850733$-,0.56
chr16:810400-811000,ENSG00000127588.4$GNG13$chr16$850733$-,0.51
chr19:10935524-10937524,ENSG00000127616.13$SMARCA4$chr19$11071598$+,0.35
chr19:4724788-4725988,ENSG00000127666.8$TICAM1$chr19$4831716$-,0.5
chr17:3682706-3684106,ENSG00000127774.6$EMC6$chr17$3572109$+,0.64
chr17:3385706-3387506,ENSG00000127780.3$OR1E2$chr17$3337135$-,0.36
chr17:3447706-3449506,ENSG00000127780.3$OR1E2$chr17$3337135$-,0.4
chr17:2512306-2513906,ENSG00000127804.8$METTL16$chr17$2415185$-,0.38
chr10:133309096-133310896,ENSG00000127884.4$ECHS1$chr10$135187193$-,0.69
chr10:133318296-133319896,ENSG00000127884.4$ECHS1$chr10$135187193$-,0.51
chr10:133376296-133378296,ENSG00000127884.4$ECHS1$chr10$135187193$-,0.72
chr7:91949086-91950886,ENSG00000127914.12$AKAP9$chr7$91570181$+,0.52
chr7:91972086-91972686,ENSG00000127914.12$AKAP9$chr7$91570181$+,0.36
chr7:75736082-75738482,ENSG00000127946.12$HIP1$chr7$75368280$-,0.39
chr7:77586483-77586683,ENSG00000127947.11$PTPN12$chr7$77166592$+,0.44
chr7:75865682-75867682,ENSG00000127948.9$POR$chr7$75528518$+,0.52
chr7:77219683-77219883,ENSG00000127951.5$FGL2$chr7$76829143$-,0.48
chr7:76062682-76064482,ENSG00000127952.12$STYXL1$chr7$75677322$-,0.37
chr7:88228885-88231285,ENSG00000127954.8$STEAP4$chr7$87936206$-,0.6
chr7:92590486-92591686,ENSG00000127980.11$PEX1$chr7$92157845$-,0.35
chr7:91881086-91881886,ENSG00000127989.9$MTERF$chr7$91510034$-,0.51
chr7:92590486-92591686,ENSG00000127993.10$RBM48$chr7$92158087$+,0.35
chr4:52849633-52851033,ENSG00000128045.5$RASL11B$chr4$53728457$+,0.36
chr22:50508771-50510771,ENSG00000128165.7$ADM2$chr22$50919985$+,0.35
chr22:26427034-26428634,ENSG00000128203.6$ASPHD2$chr22$26825239$+,0.46
chr22:23749613-23750613,ENSG00000128218.7$VPREB3$chr22$24096655$-,0.51
chr22:30588813-30591213,ENSG00000128242.8$GAL3ST1$chr22$30970574$-,0.62
chr22:30652413-30653413,ENSG00000128242.8$GAL3ST1$chr22$30970574$-,0.47
chr22:30668413-30669013,ENSG00000128242.8$GAL3ST1$chr22$30970574$-,0.47
chr22:30685013-30685613,ENSG00000128242.8$GAL3ST1$chr22$30970574$-,0.42
chr22:31942014-31944014,ENSG00000128245.10$YWHAH$chr22$32340447$+,0.39
chr22:31969413-31971613,ENSG00000128245.10$YWHAH$chr22$32340447$+,0.51
chr22:31942014-31944014,ENSG00000128254.9$C22orf24$chr22$32341504$-,0.41
chr22:31969413-31971613,ENSG00000128254.9$C22orf24$chr22$32341504$-,0.35
chr22:37529593-37530993,ENSG00000128283.6$CDC42EP1$chr22$37956454$+,0.54
chr22:37609793-37612193,ENSG00000128283.6$CDC42EP1$chr22$37956454$+,0.56
chr22:26484234-26486634,ENSG00000128294.11$TPST2$chr22$26992681$-,0.39
chr22:26509834-26512034,ENSG00000128294.11$TPST2$chr22$26992681$-,0.41
chr22:26513034-26515034,ENSG00000128294.11$TPST2$chr22$26992681$-,0.43
chr22:38057793-38058593,ENSG00000128298.12$BAIAP2L2$chr22$38506677$-,0.38
chr22:38119993-38121193,ENSG00000128298.12$BAIAP2L2$chr22$38506677$-,0.67
chr22:38153193-38154993,ENSG00000128298.12$BAIAP2L2$chr22$38506677$-,0.59
chr22:37049960-37051760,ENSG00000128309.12$MPST$chr22$37415676$+,0.54
chr22:37049960-37051760,ENSG00000128311.9$TST$chr22$37415681$-,0.46
chr22:35732753-35734953,ENSG00000128313.2$APOL5$chr22$36113919$+,0.56
chr22:38792595-38793595,ENSG00000128383.8$APOBEC3A$chr22$39348746$+,0.37
chr22:38794195-38794995,ENSG00000128383.8$APOBEC3A$chr22$39348746$+,0.37
chr22:38917595-38918195,ENSG00000128383.8$APOBEC3A$chr22$39348746$+,0.7
chr22:38926795-38928595,ENSG00000128383.8$APOBEC3A$chr22$39348746$+,0.69
chr15:34225599-34227999,ENSG00000128463.8$EMC4$chr15$34517200$+,0.5
chr17:20008087-20008887,ENSG00000128487.12$SPECC1$chr17$19912657$+,0.45
chr7:112235745-112237545,ENSG00000128512.15$DOCK4$chr7$111846466$-,0.39
chr7:102397153-102398953,ENSG00000128563.9$PRKRIP1$chr7$102004319$+,0.55
chr7:101320319-101321319,ENSG00000128581.11$RABL5$chr7$100965104$-,0.51
chr7:128788746-128790946,ENSG00000128591.11$FLNC$chr7$128470431$+,0.4
chr7:128737346-128738746,ENSG00000128595.12$CALU$chr7$128379346$+,0.48
chr7:128883546-128885746,ENSG00000128604.14$IRF5$chr7$128577666$+,0.45
chr7:129008146-129010546,ENSG00000128604.14$IRF5$chr7$128577666$+,0.55
chr7:130051360-130052160,ENSG00000128607.9$KLHDC10$chr7$129710350$+,0.43
chr7:128737346-128738746,ENSG00000128617.2$OPN1SW$chr7$128415844$-,0.51
chr7:128788746-128790946,ENSG00000128617.2$OPN1SW$chr7$128415844$-,0.65
chr7:128883546-128885746,ENSG00000128617.2$OPN1SW$chr7$128415844$-,0.37
chr2:191213074-191214474,ENSG00000128641.13$MYO1B$chr2$192109911$+,0.49
chr2:191215074-191216474,ENSG00000128641.13$MYO1B$chr2$192109911$+,0.56
chr2:175991872-175992072,ENSG00000128645.11$HOXD1$chr2$177053307$+,0.39
chr2:176030272-176030672,ENSG00000128645.11$HOXD1$chr2$177053307$+,0.51
chr2:176087672-176089672,ENSG00000128645.11$HOXD1$chr2$177053307$+,0.47
chr2:176181272-176183272,ENSG00000128645.11$HOXD1$chr2$177053307$+,0.53
chr2:175991872-175992072,ENSG00000128652.7$HOXD3$chr2$177001340$+,0.41
chr2:176030272-176030672,ENSG00000128652.7$HOXD3$chr2$177001340$+,0.4
chr2:176087672-176089672,ENSG00000128652.7$HOXD3$chr2$177001340$+,0.53
chr2:176181272-176183272,ENSG00000128652.7$HOXD3$chr2$177001340$+,0.67
chr2:178087673-178090073,ENSG00000128655.12$PDE11A$chr2$178973066$-,0.4
chr2:178105673-178106473,ENSG00000128655.12$PDE11A$chr2$178973066$-,0.53
chr2:178110873-178112473,ENSG00000128655.12$PDE11A$chr2$178973066$-,0.62
chr2:178140673-178141473,ENSG00000128655.12$PDE11A$chr2$178973066$-,0.4
chr2:171894690-171896090,ENSG00000128708.8$HAT1$chr2$172778958$+,0.4
